Device ID,User,Total Backup Data (MB),OS,Device Added
2218170,1807419,15381.86,Windows,11/21/18 11:54
2217325,1806778,26526.37,Windows,11/21/18 04:06
2217063,1806642,22372.44,Mac OS X,11/20/18 23:41
2216221,326481,18380.75,Windows,11/20/18 21:18
2215513,427541,2507.36,Windows,11/20/18 17:10
2213330,1804772,695.26,Mac OS X,11/19/18 23:21
2213244,420057,17706.84,Windows,11/19/18 22:42
2213032,1804648,3339.76,Windows,11/19/18 21:14
2212820,237339,19088.64,Windows,11/19/18 19:40
2212743,1804552,97.74,Windows,11/19/18 19:17
2212689,268281,33729.80,Windows,11/19/18 19:03
2211896,1804242,7876.00,Mac OS X,11/19/18 17:42
2211422,1804070,28054.10,Mac OS X,11/19/18 15:27
2209104,1802988,327.58,Windows,11/18/18 20:57
2208854,1802807,177.62,Windows,11/17/18 16:35
2206370,237341,75736.81,Windows,11/16/18 21:41
2206120,609923,7203.74,Mac OS X,11/16/18 19:28
2206108,1660859,4483.86,Mac OS X,11/16/18 19:19
2205821,1801479,8388.48,Mac OS X,11/16/18 17:13
2205819,1081881,11040.87,Mac OS X,11/16/18 17:12
2205627,189796,9385.25,Mac OS X,11/16/18 15:35
2204049,512229,3073.81,Mac OS X,11/15/18 23:03
2203931,250915,120.33,Windows,11/15/18 21:54
2203324,418081,18870.71,Windows,11/15/18 20:04
2203169,1800208,2856.21,Mac OS X,11/15/18 18:49
2202759,146566,5240.30,Windows,11/15/18 16:21
2200390,1798363,1646.54,Windows,11/14/18 21:58
2200287,245721,242.71,Windows,11/14/18 21:08
2200250,615960,4493.10,Mac OS X,11/14/18 20:49
2200140,1068563,31286.66,Windows,11/14/18 20:02
2199817,1798087,22494.15,Mac OS X,11/14/18 17:50
2197193,1796384,149.11,Mac OS X,11/13/18 20:11
2196510,1685377,17245.98,Windows,11/13/18 17:59
2193801,1794998,6553.23,Mac OS X,11/12/18 21:50
2193546,1794812,31.87,Windows,11/12/18 20:01
2193079,1794591,986.66,Mac OS X,11/12/18 18:02
2193024,1794581,20779.40,Windows,11/12/18 17:44
2192943,1794528,6257.74,Windows,11/12/18 17:12
2192936,1794525,26177.25,Windows,11/12/18 17:08
2192845,1794502,82902.63,Mac OS X,11/12/18 16:36
2192768,1794439,6946.04,Windows,11/12/18 16:08
2190070,1661854,3808.54,Windows,11/09/18 21:38
2189882,1661854,699.87,Windows,11/09/18 20:15
2187952,722388,480.30,Windows,11/09/18 03:01
2187657,239524,23993.26,Windows,11/08/18 23:13
2184591,704874,26208.27,Windows,11/07/18 22:31
2184109,1711394,13151.75,Windows,11/07/18 18:37
2183418,622393,39816.95,Windows,11/07/18 15:01
2183397,444676,30432.38,Windows,11/07/18 14:57
2181194,321842,79400.34,Windows,11/06/18 22:41
2180544,519310,19622.88,Windows,11/06/18 18:17
2180329,1777218,9674.94,Windows,11/06/18 17:10
2178256,1786968,1818.95,Mac OS X,11/05/18 23:40
2178108,240597,16023.64,Windows,11/05/18 22:24
2178026,1786881,1434.76,Mac OS X,11/05/18 21:51
2177877,1786845,22133.77,Mac OS X,11/05/18 21:00
2177608,418070,1830.42,Windows,11/05/18 19:12
2177565,1747700,3163.34,Windows,11/05/18 18:59
2177416,1786626,5360.39,Mac OS X,11/05/18 18:27
2177379,1786606,7471.55,Windows,11/05/18 18:12
2177350,1786599,1190.60,Windows,11/05/18 18:03
2174902,1785849,19551.60,Windows,11/05/18 16:18
2171575,423983,13748.80,Windows,11/02/18 20:23
2171566,247984,62.47,Windows,11/02/18 20:20
2171411,747827,34122.38,Windows,11/02/18 19:13
2171363,1783740,283008.91,Mac OS X,11/02/18 18:49
2171289,1783708,52170.35,Windows,11/02/18 18:28
2171099,1703630,1325.91,Mac OS X,11/02/18 17:14
2169433,740208,44848.43,Windows,11/01/18 23:19
2168611,1734459,1326.07,Mac OS X,11/01/18 16:35
2166888,1624724,582.47,Windows,11/01/18 00:48
2166722,237794,2983.30,Windows,10/31/18 22:48
2166508,1781061,12803.72,Windows,10/31/18 20:46
2166441,1704957,309229.15,Mac OS X,10/31/18 20:11
2166130,1780882,32773.03,Mac OS X,10/31/18 18:02
2165901,621287,17443.00,Windows,10/31/18 16:31
2165774,1780698,32975.61,Windows,10/31/18 15:55
2165589,1367662,16799.50,Mac OS X,10/31/18 15:09
2165219,240474,18590.53,Windows,10/31/18 13:23
2163672,1779629,7531.01,Mac OS X,10/30/18 23:46
2163518,1779552,708.96,Windows,10/30/18 22:02
2163460,631409,155396.52,Mac OS X,10/30/18 21:21
2163414,1779510,486.13,Mac OS X,10/30/18 21:05
2162555,1779078,4512.39,Mac OS X,10/30/18 17:16
2162273,1778967,7961.11,Windows,10/30/18 15:52
2160153,1777766,15206.92,Mac OS X,10/30/18 00:13
2160095,1252444,7743.99,Windows,10/29/18 23:33
2159894,1777216,27343.68,Mac OS X,10/29/18 22:21
2159887,1777625,7645.32,Mac OS X,10/29/18 22:19
2159831,1271193,1944.42,Windows,10/29/18 21:53
2159506,1777452,3832.66,Mac OS X,10/29/18 19:30
2159485,1777434,28025.12,Windows,10/29/18 19:23
2159163,591281,17295.64,Windows,10/29/18 17:32
2159126,249565,133065.77,Windows,10/29/18 17:22
2159072,1759074,18417.97,Windows,10/29/18 17:04
2159045,1777254,3777.46,Windows,10/29/18 16:52
2159011,1777238,2731.72,Windows,10/29/18 16:45
2158982,1777215,30328.99,Windows,10/29/18 16:38
2158981,715723,5177.65,Windows,10/29/18 16:38
2156314,239044,26647.10,Windows,10/26/18 22:46
2156160,595058,45.54,Mac OS X,10/26/18 21:08
2155553,694028,4187.63,Windows,10/26/18 16:44
2155320,1759319,2360.34,Windows,10/26/18 15:10
2153358,1744150,16617.27,Windows,10/25/18 20:43
2153003,1774008,725.68,Mac OS X,10/25/18 18:14
2152801,1773952,655.40,Mac OS X,10/25/18 16:59
2152444,1773858,2524.52,Mac OS X,10/25/18 14:54
2152217,182917,49671.91,Windows,10/25/18 13:16
2150543,511411,7431.01,Mac OS X,10/24/18 21:52
2150506,203196,328440.27,Mac OS X,10/24/18 21:38
2150407,1772890,34656.00,Mac OS X,10/24/18 20:51
2150382,245873,190.68,Windows,10/24/18 20:40
2149605,1763535,1808.41,Windows,10/24/18 15:08
2147661,1764097,2776.18,Windows,10/23/18 23:28
2146027,418688,17254.70,Windows,10/23/18 21:35
2144350,577522,11993.27,Windows,10/23/18 18:12
2144134,1765805,3245.27,Windows,10/23/18 16:54
2143899,1765738,93704.67,Mac OS X,10/23/18 15:52
2141409,1764606,20514.06,Mac OS X,10/22/18 22:51
2141335,1764578,18497.11,Windows,10/22/18 22:05
2141282,472997,22423.38,Mac OS X,10/22/18 21:33
2141120,1764496,3657.82,Mac OS X,10/22/18 20:09
2141085,1764448,14683.46,Windows,10/22/18 19:54
2140974,1764391,2576.29,Windows,10/22/18 18:53
2140959,609526,548.76,Mac OS X,10/22/18 18:48
2140941,1764305,23443.19,Windows,10/22/18 18:37
2140655,1764115,205.21,Mac OS X,10/22/18 17:39
2140652,1764114,540.00,Mac OS X,10/22/18 17:38
2140594,1764097,372.84,Windows,10/22/18 17:08
2140548,1764071,2399.72,Windows,10/22/18 16:43
2140540,237774,16860.38,Windows,10/22/18 16:41
2139824,1763535,977.82,Windows,10/22/18 14:42
2137003,1695318,4390.39,Windows,10/19/18 20:07
2136984,279582,32345.73,Mac OS X,10/19/18 19:59
2136956,712749,371.22,Windows,10/19/18 19:45
2136914,237594,38642.74,Windows,10/19/18 19:25
2134626,1749497,49270.32,Mac OS X,10/18/18 22:26
2134079,278714,16635.84,Windows,10/18/18 17:30
2133902,1663658,854.44,Windows,10/18/18 16:08
2131574,1759292,12967.50,Windows,10/17/18 20:05
2131539,609486,126.42,Windows,10/17/18 19:41
2130896,237295,19472.38,Windows,10/17/18 15:18
2130545,564690,11230.82,Windows,10/17/18 13:23
2129225,1757977,166.62,Windows,10/16/18 22:53
2129116,596454,15967.25,Mac OS X,10/16/18 21:36
2128995,157246,17893.58,Mac OS X,10/16/18 20:24
2128912,163688,64.90,Windows,10/16/18 19:42
2128262,1757512,3191.92,Mac OS X,10/16/18 15:00
2126328,1756418,24143.77,Windows,10/15/18 21:53
2126119,1756336,7436.49,Windows,10/15/18 20:05
2125694,1755879,9326.76,Mac OS X,10/15/18 17:15
2125554,1755800,35044.99,Mac OS X,10/15/18 16:45
2125548,1755793,11231.19,Mac OS X,10/15/18 16:42
2125544,1755788,19031.40,Mac OS X,10/15/18 16:41
2125486,1755771,4429.17,Windows,10/15/18 16:24
2125485,1755770,7707.35,Windows,10/15/18 16:24
2122914,1660860,11302.55,Windows,10/13/18 00:17
2122234,1753877,665.80,Mac OS X,10/12/18 18:31
2122049,240207,63.51,Windows,10/12/18 17:05
2122004,1753788,24548.11,Mac OS X,10/12/18 16:42
2119968,471307,13679.99,Mac OS X,10/11/18 21:16
2119966,1752565,16359.12,Mac OS X,10/11/18 21:15
2119896,1752513,19253.96,Mac OS X,10/11/18 20:28
2119895,1752512,63.96,Mac OS X,10/11/18 20:28
2117544,732467,3991.18,Windows,10/11/18 05:08
2117192,1751001,82.77,Windows,10/10/18 22:00
2116752,238452,24397.42,Windows,10/10/18 18:10
2116669,269200,5515.75,Mac OS X,10/10/18 17:43
2114672,238025,12581.05,Windows,10/09/18 22:06
2114665,241506,79888.25,Windows,10/09/18 22:04
2111577,609478,11914.16,Mac OS X,10/08/18 21:35
2111508,747550,13413.26,Windows,10/08/18 20:57
2111496,1747676,16782.92,Mac OS X,10/08/18 20:53
2111479,1747665,22999.07,Mac OS X,10/08/18 20:46
2111477,1747664,20738.47,Mac OS X,10/08/18 20:45
2111002,1747462,5756.05,Mac OS X,10/08/18 19:05
2110764,1747362,25052.64,Windows,10/08/18 18:06
2110304,1744197,613.83,Mac OS X,10/08/18 16:40
2110303,1744196,1137.22,Mac OS X,10/08/18 16:40
2110294,1744193,26124.75,Windows,10/08/18 16:38
2110290,1744192,24414.34,Windows,10/08/18 16:37
2110284,1744187,227.45,Mac OS X,10/08/18 16:35
2110230,1744150,1298.26,Windows,10/08/18 16:15
2109395,1743359,1166.05,Mac OS X,10/08/18 14:35
2107202,327985,92417.97,Mac OS X,10/05/18 19:27
2105121,156140,21694.60,Mac OS X,10/04/18 22:10
2104695,1740761,1042.06,Mac OS X,10/04/18 18:24
2104694,1740760,16130.92,Mac OS X,10/04/18 18:23
2104666,1660859,18801.29,Windows,10/04/18 18:11
2104603,240576,41079.56,Windows,10/04/18 17:35
2104512,203221,218618.76,Mac OS X,10/04/18 17:00
2104142,1656022,598.23,Windows,10/04/18 14:59
2101055,982144,21427.61,Windows,10/03/18 13:24
2099690,151767,30003.95,Windows,10/02/18 21:17
2098552,1736616,2114.27,Windows,10/02/18 16:35
2098399,1736552,5981.72,Mac OS X,10/02/18 15:46
2091620,517922,19302.04,Windows,10/01/18 22:10
2091545,1734586,3743.67,Windows,10/01/18 21:34
2091531,1734583,12446.00,Windows,10/01/18 21:24
2091392,1734519,32.39,Mac OS X,10/01/18 20:17
2091337,1734499,440.72,Mac OS X,10/01/18 19:51
2091060,1734352,46131.69,Mac OS X,10/01/18 19:17
2090394,1733988,13651.27,Windows,10/01/18 16:18
2090390,1279030,29655.37,Windows,10/01/18 16:17
2090389,1733985,2192.47,Windows,10/01/18 16:17
2090014,1733494,53621.98,Windows,10/01/18 14:25
2086809,1731714,21767.43,Windows,09/29/18 19:50
2086137,1731236,89757.28,Mac OS X,09/28/18 21:25
2083552,700540,22764.65,Windows,09/27/18 20:47
2083521,1060782,903.01,Windows,09/27/18 20:28
2083166,448278,46892.99,Mac OS X,09/27/18 17:44
2083052,589526,8756.06,Windows,09/27/18 16:47
2080833,423288,3959.42,Windows,09/26/18 20:26
2080435,425326,15588.40,Windows,09/26/18 17:23
2077813,1726270,202.43,Mac OS X,09/25/18 22:23
2077285,1726006,20288.60,Mac OS X,09/25/18 19:14
2076902,1725846,1072.76,Mac OS X,09/25/18 17:12
2076795,615740,371.72,Windows,09/25/18 16:36
2076653,1725747,18246.22,Windows,09/25/18 15:43
2074486,1724369,2876.31,Mac OS X,09/24/18 23:14
2074330,1685381,137.36,Windows,09/24/18 21:46
2073987,423288,1650.63,Windows,09/24/18 19:56
2073981,324095,30330.71,Windows,09/24/18 19:54
2073826,433643,91210.14,Windows,09/24/18 18:52
2073691,1724082,33276.18,Mac OS X,09/24/18 17:55
2073532,1724038,12318.32,Windows,09/24/18 16:58
2073508,1724034,10423.07,Windows,09/24/18 16:46
2070679,681442,15311.20,Windows,09/21/18 22:47
2068412,248448,18135.76,Windows,09/20/18 20:14
2068187,564224,229.62,Mac OS X,09/20/18 18:38
2068097,539051,65974.98,Mac OS X,09/20/18 18:05
2068092,238423,8746.15,Windows,09/20/18 18:04
2067972,245571,25708.66,Windows,09/20/18 17:08
2067443,1717261,1172.50,Windows,09/20/18 13:58
2065688,511357,22918.32,Windows,09/19/18 23:48
2065679,142916,88.85,Windows,09/19/18 23:42
2065089,626629,2726.48,Mac OS X,09/19/18 17:53
2065029,522669,6989.77,Windows,09/19/18 17:29
2064548,1689364,196.02,Windows,09/19/18 15:04
2064485,1715549,13586.37,Windows,09/19/18 14:51
2062553,1714206,1464.86,Mac OS X,09/18/18 23:24
2062544,1714206,79.55,Mac OS X,09/18/18 23:13
2062437,444327,2874.96,Mac OS X,09/18/18 21:35
2062340,708058,60678.89,Windows,09/18/18 20:29
2062079,237743,12993.82,Mac OS X,09/18/18 18:36
2062065,1648075,17010.38,Windows,09/18/18 18:32
2061833,240529,13687.20,Windows,09/18/18 17:46
2058053,1711943,21428.31,Windows,09/17/18 20:55
2057998,644874,1591.09,Windows,09/17/18 20:34
2057948,661047,32390.04,Windows,09/17/18 20:04
2057476,1711439,20872.98,Mac OS X,09/17/18 18:03
2056301,1711378,2705.51,Windows,09/17/18 16:50
2056263,1711362,21913.31,Windows,09/17/18 16:37
2053477,188513,54025.51,Windows,09/14/18 21:29
2053420,424540,14227.58,Windows,09/14/18 20:44
2051309,248160,25867.90,Mac OS X,09/13/18 22:13
2051222,239044,137.87,Windows,09/13/18 21:20
2051180,750576,21504.49,Windows,09/13/18 20:54
2048606,1707124,1709.38,Mac OS X,09/13/18 00:08
2048406,240960,24856.80,Windows,09/12/18 21:15
2048342,606743,3409.90,Windows,09/12/18 20:31
2047691,1706533,15731.09,Mac OS X,09/12/18 15:58
2047682,237230,8632.76,Mac OS X,09/12/18 15:50
2045722,615737,19991.24,Mac OS X,09/11/18 20:46
2045400,1705129,12351.68,Windows,09/11/18 18:23
2045339,381744,102.91,Windows,09/11/18 17:58
2044716,1689364,308.06,Windows,09/11/18 14:13
2044550,1704592,15444.49,Windows,09/11/18 13:28
2042697,1703640,16671.87,Mac OS X,09/10/18 20:19
2042696,548281,9184.35,Windows,09/10/18 20:19
2042271,1703481,5980.88,Mac OS X,09/10/18 17:32
2042237,1703466,1357.98,Mac OS X,09/10/18 17:23
2042214,1703460,9880.34,Mac OS X,09/10/18 17:15
2042210,747785,48909.89,Windows,09/10/18 17:12
2042093,1703323,14206.46,Mac OS X,09/10/18 16:31
2042049,1703222,7982.02,Windows,09/10/18 16:24
2042040,1703212,11952.63,Windows,09/10/18 16:22
2042032,1703205,12533.18,Windows,09/10/18 16:16
2036224,303439,59630.42,Mac OS X,09/07/18 00:23
2036103,245641,67094.98,Windows,09/06/18 22:45
2032520,1698237,104.76,Windows,09/06/18 15:26
2029620,475548,73672.03,Windows,09/05/18 17:15
2029513,747683,17270.12,Windows,09/05/18 16:31
2029377,1696646,4879.98,Mac OS X,09/05/18 15:53
2028270,1696112,15978.56,Windows,09/05/18 09:13
2027412,1695710,15526.63,Mac OS X,09/04/18 23:19
2027332,1695681,24548.46,Mac OS X,09/04/18 22:22
2027299,1687257,15445.50,Windows,09/04/18 22:04
2027185,1695575,82498.69,Mac OS X,09/04/18 20:56
2026973,1436963,3796.93,Windows,09/04/18 19:03
2026945,197404,87.61,Windows,09/04/18 18:48
2026858,1695432,18871.66,Windows,09/04/18 18:04
2026560,1695275,48767.40,Windows,09/04/18 16:14
2024935,720230,360.86,Windows,09/04/18 00:26
2024696,1693744,14783.67,Windows,09/03/18 14:54
2022546,1692589,13298.71,Mac OS X,08/31/18 22:06
2022322,245344,252.39,Windows,08/31/18 18:54
2021827,1689364,244.48,Windows,08/31/18 14:56
2020385,980861,61419.26,Windows,08/30/18 22:54
2020220,237650,88040.67,Windows,08/30/18 21:58
2019898,747850,17477.87,Windows,08/30/18 18:54
2019795,1690799,20432.18,Windows,08/30/18 18:02
2018003,350311,8182.91,Mac OS X,08/29/18 23:00
2017652,1689364,465.68,Mac OS X,08/29/18 19:49
2017363,1310854,312.16,Windows,08/29/18 18:00
2014766,615711,9548.18,Mac OS X,08/28/18 22:45
2014682,1685388,14214.43,Windows,08/28/18 21:51
2011892,1632338,18254.08,Windows,08/27/18 20:30
2011709,1523327,51924.43,Windows,08/27/18 19:19
2011507,1685446,16892.87,Mac OS X,08/27/18 17:42
2011459,1685433,49310.16,Mac OS X,08/27/18 17:26
2011359,1685384,49167.54,Windows,08/27/18 16:52
2011358,1685383,9312.77,Windows,08/27/18 16:51
2011352,1685381,12645.43,Windows,08/27/18 16:49
2011350,1685379,8774.77,Windows,08/27/18 16:48
2011349,1685378,2757.80,Windows,08/27/18 16:48
2008954,245227,2560.83,Mac OS X,08/24/18 20:02
2008471,315355,16884.52,Windows,08/24/18 17:14
2007214,1523326,346.86,Windows,08/24/18 07:17
2006428,162381,11900.52,Windows,08/23/18 21:12
2006240,1642333,760.20,Windows,08/23/18 19:40
2003115,237738,12164.62,Windows,08/22/18 22:20
2002991,424580,39979.76,Windows,08/22/18 20:59
2002983,1661372,39084.72,Windows,08/22/18 20:53
2002967,991925,574.24,Mac OS X,08/22/18 20:45
2002277,238229,209987.97,Windows,08/22/18 18:03
2002194,749528,292.08,Windows,08/22/18 17:28
2001768,245714,7513.04,Windows,08/22/18 14:34
1998780,245561,33973.22,Mac OS X,08/21/18 20:04
1998630,238665,321.94,Windows,08/21/18 19:11
1995881,549633,1473.27,Mac OS X,08/21/18 15:29
1990294,197404,111.91,Mac OS X,08/20/18 21:00
1990179,237287,143.65,Windows,08/20/18 20:31
1990042,1673596,14746.11,Windows,08/20/18 19:34
1989613,1673598,24244.84,Windows,08/20/18 17:11
1989530,1673537,8289.99,Mac OS X,08/20/18 16:59
1989210,1673323,19608.95,Windows,08/20/18 16:27
1985431,270878,20163.84,Windows,08/17/18 15:54
1983335,237275,115021.78,Mac OS X,08/16/18 21:42
1979533,1340953,51608.99,Windows,08/16/18 11:12
1978350,437558,109.64,Windows,08/15/18 22:26
1978259,1376929,565.08,Windows,08/15/18 21:02
1978142,723126,179.60,Windows,08/15/18 20:06
1975386,302044,104701.87,Windows,08/14/18 21:20
1975244,1664458,7377.07,Windows,08/14/18 20:06
1975189,1664438,17668.19,Windows,08/14/18 19:41
1973861,1663658,3098.32,Windows,08/14/18 16:04
1969949,589526,116.21,Windows,08/13/18 18:13
1969574,1661015,1075.48,Mac OS X,08/13/18 17:16
1969352,1660860,1407.82,Windows,08/13/18 16:46
1969300,1660814,27199.28,Windows,08/13/18 16:24
1969216,977234,4217.20,Windows,08/13/18 16:04
1965980,747583,9858.57,Windows,08/10/18 18:08
1965961,1658041,15315.76,Windows,08/10/18 18:04
1964755,506883,22808.16,Windows,08/10/18 16:04
1963817,1104350,1280.52,Windows,08/10/18 07:45
1959887,237799,10860.02,Windows,08/08/18 22:12
1959834,237601,19102.52,Windows,08/08/18 21:32
1959196,155046,2622.95,Mac OS X,08/08/18 18:07
1958620,237691,6249.86,Windows,08/08/18 14:28
1957112,523831,5929.86,Mac OS X,08/07/18 22:22
1956964,1651751,2878.98,Mac OS X,08/07/18 20:53
1956163,472401,3424.21,Windows,08/07/18 17:09
1956034,1201754,8057.59,Windows,08/07/18 16:42
1955967,1651753,288763.40,Mac OS X,08/07/18 16:29
1953994,1649702,5018.11,Mac OS X,08/06/18 21:41
1953949,1642333,1591.05,Windows,08/06/18 21:22
1953193,238207,17267.01,Windows,08/06/18 17:28
1952991,1649404,74013.36,Windows,08/06/18 17:00
1952981,1649402,12300.25,Windows,08/06/18 16:53
1952701,1649263,20489.18,Windows,08/06/18 14:48
1950332,1645082,1621.20,Mac OS X,08/03/18 20:06
1949822,521296,49135.19,Windows,08/03/18 17:02
1945240,704857,27399.86,Windows,08/02/18 04:33
1944426,245557,25724.54,Mac OS X,08/01/18 20:32
1944339,609483,31678.52,Mac OS X,08/01/18 19:48
1941385,514445,639.39,Mac OS X,07/31/18 18:45
1941060,239123,17235.09,Windows,07/31/18 17:07
1940778,1642333,1079.84,Windows,07/31/18 15:08
1939332,678109,15912.93,Windows,07/30/18 23:34
1938960,279582,155.40,Windows,07/30/18 20:20
1938329,1640874,19279.22,Windows,07/30/18 16:28
1938324,1640871,35237.37,Windows,07/30/18 16:25
1938322,1640870,891.28,Windows,07/30/18 16:25
1938041,1275194,8821.44,Mac OS X,07/30/18 15:04
1937857,1640752,15534.92,Windows,07/30/18 14:10
1936892,732467,12968.03,Windows,07/30/18 06:33
1936087,1243361,221.33,Windows,07/27/18 22:31
1935478,709666,12374.56,Mac OS X,07/27/18 17:17
1931349,245792,13989.58,Mac OS X,07/25/18 23:41
1930569,1636575,21616.43,Windows,07/25/18 17:27
1926818,394145,9019.95,Windows,07/24/18 19:55
1926603,529474,16929.57,Mac OS X,07/24/18 18:59
1926383,1634999,370.75,Mac OS X,07/24/18 18:43
1926266,361363,2714.90,Windows,07/24/18 18:01
1926111,142917,109.36,Windows,07/24/18 17:03
1925720,1634536,14076.39,Windows,07/24/18 14:50
1925665,1634518,9305.75,Windows,07/24/18 14:29
1923691,182804,53062.13,Windows,07/23/18 20:22
1923690,156479,27195.87,Mac OS X,07/23/18 20:21
1923128,1633008,3372.65,Windows,07/23/18 16:41
1922733,1632907,17553.04,Windows,07/23/18 14:11
1920222,609516,106346.32,Mac OS X,07/21/18 07:02
1919484,1631098,16583.64,Windows,07/20/18 18:07
1916912,197404,63.08,Windows,07/19/18 17:50
1916677,519339,43140.14,Windows,07/19/18 17:24
1916360,747545,2499.16,Windows,07/19/18 16:01
1914523,1628747,11664.34,Mac OS X,07/18/18 21:31
1913412,1627568,10964.14,Windows,07/18/18 15:31
1911985,474729,18756.68,Windows,07/17/18 22:43
1911183,319844,125.83,Windows,07/17/18 17:52
1908143,609470,189736.83,Mac OS X,07/16/18 18:14
1908066,615708,3551.28,Mac OS X,07/16/18 17:45
1907867,1624746,14173.60,Mac OS X,07/16/18 16:36
1907834,1624734,344.45,Windows,07/16/18 16:24
1907804,1624724,2090.91,Windows,07/16/18 16:09
1905885,1624081,15465.40,Windows,07/13/18 23:21
1905089,1623648,6465.16,Mac OS X,07/13/18 17:12
1903317,556580,44167.12,Mac OS X,07/12/18 21:50
1903133,271897,56752.64,Windows,07/12/18 20:25
1902505,1620006,7908.49,Mac OS X,07/12/18 17:36
1900449,327988,201.89,Windows,07/12/18 00:23
1899320,293275,16568.76,Windows,07/11/18 17:32
1899131,418070,1139.50,Windows,07/11/18 16:07
1899016,734838,789.25,Windows,07/11/18 15:19
1897060,1616862,1427.71,Windows,07/10/18 20:31
1893142,1612089,28205.63,Windows,07/09/18 21:05
1891795,1611558,30012.76,Windows,07/09/18 16:39
1891674,1611537,12921.15,Windows,07/09/18 16:09
1889090,659543,20391.97,Windows,07/06/18 20:35
1888582,1609832,10189.62,Windows,07/06/18 16:24
1886985,1298075,157.40,Windows,07/06/18 00:13
1886872,722266,10410.87,Windows,07/05/18 22:18
1886814,441390,10888.89,Windows,07/05/18 21:40
1884273,407223,18732.03,Windows,07/05/18 17:07
1882594,991055,1167.33,Windows,07/04/18 22:09
1881415,237662,93.42,Windows,07/03/18 23:59
1881393,1584839,801.41,Windows,07/03/18 23:34
1881372,609480,8126.34,Mac OS X,07/03/18 22:51
1881308,756724,18839.57,Windows,07/03/18 22:04
1880599,1572940,8625.93,Windows,07/03/18 16:46
1879055,238238,4378.69,Windows,07/03/18 01:46
1878423,393874,391.79,Windows,07/02/18 19:57
1878220,237634,12175.29,Windows,07/02/18 18:27
1878005,1531703,13489.36,Windows,07/02/18 16:53
1878003,747807,18852.78,Windows,07/02/18 16:53
1877919,1531678,16545.75,Windows,07/02/18 16:17
1875474,1431626,20081.11,Windows,07/02/18 00:31
1875259,445492,22150.79,Windows,07/01/18 13:03
1874497,567819,14081.80,Windows,06/29/18 21:12
1874415,967147,153.88,Windows,06/29/18 20:17
1874103,556549,35261.62,Windows,06/29/18 17:40
1874014,1385678,2336.34,Windows,06/29/18 16:49
1873851,633126,42497.38,Mac OS X,06/29/18 15:18
1872156,1528441,11526.79,Windows,06/28/18 20:12
1871636,996577,143.52,Windows,06/28/18 16:24
1871608,238395,22792.92,Windows,06/28/18 16:09
1869612,747676,20238.42,Windows,06/27/18 22:23
1869097,245790,26691.37,Windows,06/27/18 18:54
1864908,678007,30993.67,Windows,06/26/18 17:19
1862547,678238,17640.67,Windows,06/25/18 21:54
1861889,186750,12331.61,Windows,06/25/18 17:29
1861781,1523352,18410.91,Windows,06/25/18 16:46
1861421,1523328,9550.73,Windows,06/25/18 16:17
1861416,1523326,3163.66,Windows,06/25/18 16:15
1858584,622551,311031.62,Windows,06/22/18 17:43
1855406,654710,17017.03,Windows,06/21/18 17:26
1852006,1325376,4240.34,Windows,06/20/18 21:01
1851082,238172,16147.77,Windows,06/20/18 19:03
1849357,1394384,19306.51,Windows,06/20/18 01:38
1848567,611224,1425.33,Windows,06/19/18 17:14
1845798,747557,37961.81,Windows,06/18/18 17:02
1845682,1516500,7432.18,Windows,06/18/18 16:15
1845661,657913,512.90,Windows,06/18/18 16:05
1843405,806008,352.35,Windows,06/15/18 22:12
1842922,333138,58478.07,Windows,06/15/18 17:40
1840785,184997,19425.97,Windows,06/14/18 23:03
1840398,197472,66.79,Windows,06/14/18 19:31
1837728,1439219,5714.32,Mac OS X,06/13/18 22:08
1837543,707596,274869.68,Mac OS X,06/13/18 20:16
1834021,1218019,6900.89,Mac OS X,06/13/18 00:06
1833162,163741,38619.16,Windows,06/12/18 16:36
1831155,232837,66009.25,Mac OS X,06/11/18 21:44
1831022,203571,7156.64,Mac OS X,06/11/18 20:41
1830243,1434690,2162.48,Windows,06/11/18 16:27
1825192,1431993,383.13,Windows,06/08/18 21:02
1825126,245559,3615.19,Mac OS X,06/08/18 20:47
1822905,292279,179337.22,Mac OS X,06/08/18 00:40
1822773,183282,7164.95,Windows,06/07/18 23:03
1819152,609525,56618.25,Mac OS X,06/06/18 21:11
1816225,245451,18907.78,Mac OS X,06/05/18 20:03
1815263,1233408,116632.16,Mac OS X,06/05/18 18:11
1815193,147933,37959.59,Windows,06/05/18 17:56
1814922,636026,7366.56,Mac OS X,06/05/18 16:31
1814831,1425256,8121.17,Windows,06/05/18 16:08
1814052,237603,33453.50,Windows,06/05/18 14:19
1810758,1422517,21496.23,Windows,06/04/18 18:11
1810734,237235,220.44,Mac OS X,06/04/18 18:05
1810405,1422223,129917.06,Windows,06/04/18 16:53
1810400,615701,10501.76,Mac OS X,06/04/18 16:52
1810394,767652,9264.32,Windows,06/04/18 16:51
1810022,1422023,20767.58,Windows,06/04/18 15:10
1809953,1421985,15722.69,Windows,06/04/18 14:54
1803877,466342,24451.50,Mac OS X,06/01/18 23:00
1803771,548183,5960.72,Mac OS X,06/01/18 21:53
1800495,1418573,48829.53,Mac OS X,05/31/18 17:25
1798026,1417242,375.88,Mac OS X,05/30/18 21:30
1796696,319387,5317.92,Windows,05/30/18 17:49
1794024,1415527,6199.83,Mac OS X,05/29/18 19:39
1793883,237400,19503.58,Windows,05/29/18 18:41
